0x121112,0x832828,0x683737,"Elite Malleus","20b, 25b, 30b, 35b, 40b, 45b, 50b, 55b, 60b, 65b, 70b, 75b, 80b, 90b, *100b, 150b, 200b",0,0
0xC4ABAA,0x988A8C,0x232020,"Elite Mangler","20b, 25b, 30b, 35b, 40b, 45b, 50b, 55b, 60b, 65b, 70b, 75b, *80b, 90b, 100b, 125b, 150b",0,0
0x95A5AD,0x2B2B2B,0x5F8178,"Elite Mangler","20b, 25b, 30b, 35b, 40b, 45b, 50b, 55b, 60b, 65b, 70b, 75b, *80b, 90b, 100b, 125b, 150b",0,0
0x31373C,0x232421,0x1B1B1B,"Elite Mangler","20b, 25b, 30b, 35b, 40b, 45b, 50b, 55b, 60b, 65b, 70b, 75b, *80b, 90b, 100b, 125b, 150b",0,0
0x201D1D,0x2C374A,0x323330,"Elite Marius","100b, *120b, 150b, 200b, 240b, 400b, 500b, 600b, 800b, 1t, 2t, 10t, 15t, 20t",0,0
0x0F1015,0x0C0D19,0x171617,"Elite Murderer","15b, 20b, 25b, 30b, 37.5b, 45b, 50b, 55b, 60b, 65b, 70b, *75b, 80b, 90b, 100b",0,0
0x4EB5FB,0x3A3F3F,0x2E3343,"Elite Murderer","15b, 20b, 25b, 30b, 37.5b, 45b, 50b, 55b, 60b, 65b, 70b, *75b, 80b, 90b, 100b",0,0
0x255FFC,0x0F101B,0x24242D,"Elite Murderer","15b, 20b, 25b, 30b, 37.5b, 45b, 50b, 55b, 60b, 65b, 70b, *75b, 80b, 90b, 100b",0,0
0x082160,0x002A46,0x909CA0,"Elite Rannveig","35b, *50b, 100b, *120b, 150b, 225b, 300b, 400b, 500b, 600b, 700b, 800b, 1t",0,0
0xB6BFD1,0x3C4679,0x264458,"Elite Rannveig","35b, *50b, 100b, *120b, 150b, 225b, 300b, 400b, 500b, 600b, 700b, 800b, 1t",0,0
0xD0FBCF,0xADA48D,0xDBDCBF,"Elite Rannveig","35b, *50b, 100b, *120b, 150b, 225b, 300b, 400b, 500b, 600b, 700b, 800b, 1t",0,0
0x113233,0x276250,0x242421,"Elite Reaper","30b, 35b, 40b, 45b, 50b, 55b, 60b, 65b, 70b, 75b, 80b, 90b, 100b, *120b, 150b, 180b",0,0
0x1C3767,0x225548,0x244A41,"Elite Reaper","30b, 35b, 40b, 45b, 50b, 55b, 60b, 65b, 70b, 75b, 80b, 90b, 100b, *120b, 150b, 180b",0,0
0x2B6B55,0x456A51,0x416469,"Elite Reaper","30b, 35b, 40b, 45b, 50b, 55b, 60b, 65b, 70b, 75b, 80b, 90b, 100b, *120b, 150b, 180b",0,0
0x8D8402,0x010B31,0x002038,"Elite Riders","15b, 20b, 25b, 30b, 35b, 40b, 45b, 50b, 55b, 60b, 65b, 70b, 75b, *80b, 90b, 100b, 125b, 150b",0,0
0xAA7D5A,0xD4BA8D,0x91735F,"Elite Sanctuary","55b, 60b, *70b, 80b, 90b, 100b, *125b, 150b, 200b, 300b",0,0
0xEBDAB6,0xD4BA8D,0xB49982,"Elite Sanctuary","55b, 60b, *70b, 80b, 90b, 100b, *125b, 150b, 200b, 300b",0,0
0xEBDBB4,0xD5BC89,0xE1C9AA,"Elite Sanctuary","55b, 60b, *70b, 80b, 90b, 100b, *125b, 150b, 200b, 300b",0,0
0xA87D5A,0xD4BA8D,0x91735F,"Elite Sanctuary","55b, 60b, *70b, 80b, 90b, 100b, *125b, 150b, 200b, 300b",0,0
0x493833,0x5F5263,0x272727,"Elite Shadow Assassins","200b, 300b, 500b, *600b, 800b, 1.2t, 2t, 3t, 10t, 15t, 20t, 30t, 40t",0,0
0xE9BCAA,0x091F22,0x603C15,"Elite Slitherer","10b, 20b, 30b, 40b, 50b, 60b, *70b, 80b, 90b, 100b, 120b, 150b",0,0
0xC3E1CB,0x171D27,0x8F6736,"Elite Slitherer","10b, 20b, 30b, 40b, 50b, 60b, *70b, 80b, 90b, 100b, 120b, 150b",0,0
0xE6C7BB,0xF0E5D4,0x3D2510,"Elite Slitherer","10b, 20b, 30b, 40b, 50b, 60b, *70b, 80b, 90b, 100b, 120b, 150b",0,0
0x645E6E,0x221B1F,0x302C28,"Elite Umbra Spider","300b, 500b, 600b, 800b, 1t, 2t, 3t, 10t, 15t, 20t, 30t",0,0
0xFBF17D,0x9B7255,0x88364A,"Elite Warrior","20b, 30b, 40b, 50b, 60b, 70b, *80b, 90b, 100b",0,0
0x261D10,0x997156,0x88364A,"Elite Warrior","20b, 30b, 40b, 50b, 60b, 70b, *80b, 90b, 100b",0,0
0x973630,0xDA7155,0x88364A,"Elite Warrior","20b, 30b, 40b, 50b, 60b, 70b, *80b, 90b, 100b",0,0
0x23253E,0x0C1F32,0x191521,"Elite Way Warden","120b, 150b, 250b, 300b, 400b, 500b, 750b, 1t, 2t, 10t",0,0
0xA06959,0x5B524B,0x093355,"Elite Way Warden","120b, 150b, 250b, 300b, 400b, 500b, 750b, 1t, 2t, 10t",0,0
0x322346,0x636D8E,0x54634D,"Elite Way Warden","120b, 150b, 250b, 300b, 400b, 500b, 750b, 1t, 2t, 10t",0,0
0xE29C64,0xF7E66F,0x9D5B39,"Elite Whispers","10b, 15b, 20b, 25b, 30b, 35b, 40b, 45b, 50b, 55b, 60b, *70b, 80b, 90b, 100b, 125b",0,0
0xB2AE92,0x798970,0x222721,"Elite Wilds","50b, 70b, 100b, *120b, 150b, 250b, 300b, 400b, 500b, 600b, 700b, 800b, 1t, 2t, 10t",0,0
0x88B3D1,0x151425,0x2D3329,"Elite Wilds","50b, 70b, 100b, *120b, 150b, 250b, 300b, 400b, 500b, 600b, 700b, 800b, 1t, 2t, 10t",0,0
0x6B564E,0x798970,0x1D1713,"Elite Wilds","50b, 70b, 100b, *120b, 150b, 250b, 300b, 400b, 500b, 600b, 700b, 800b, 1t, 2t, 10t",0,0
0x3D3C5D,0x333146,0x1B1A2B,"Elite Yule Present Bearer","50b, 60b, 70b, 80b, 90b, 100b, *120b, 150b, 200b, 225b",0,0
0xA29485,0x15162F,0x383841,"Elite Yule Present Bearer","50b, 60b, 70b, 80b, 90b, 100b, *120b, 150b, 200b, 225b",0,0
0x171B3D,0x3F4143,0xA3968A,"Elite Yule Present Bearer","50b, 60b, 70b, 80b, 90b, 100b, *120b, 150b, 200b, 225b",0,0
0x655650,0x272B3B,0x323232,"Engines of War","^750m, 2b, 2.4b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b,80b, 90b, 100b, 150b",0,0
0x655650,0x262A3A,0x323232,"Engines of War","^750m, 2b, 2.4b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b,80b, 90b, 100b, 150b",0,0
0x25401C,0x201F12,0x13110E,"Erakka-Sak","^1.24m, 5.08m, 16.7m, 21.1m",0,0
0x7E8382,0x1D1D1A,0x131818,"Erebus","^600k, 750k, 5.43m, 12.3m",0,0
0xB7B4AC,0x4A4F4F,0x101319,"Euphronios","^4.5m, 16.3m, 36.9m",0,0
0xB7B4AC,0x4A4F4F,0x121515,"Euphronios","^4.5m, 16.3m, 36.9m",0,0
0xB2B1B1,0x3F485A,0x0D1317,"Euphronios","^4.5m, 16.3m, 36.9m",0,0
0xE1D7E4,0x9C8281,0x999D9F,"Euryino","2b, ^2.25b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b, 150b",0,0
0x3E496C,0x334D5C,0xE4DAC6,"Euryino","2b, ^2.25b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b, 150b",0,0
0x9B93A8,0xE7B77F,0x2F200F,"Euryino","2b, ^2.25b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b, 150b",0,0
0x274A50,0x1E3848,0x24454B,"Fae Dragon","200m, ^250m, *300m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b, 15b, 20b",0,0
0x8F9A98,0x4A453D,0x222026,"Fae Dragon","200m, ^250m, *300m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b, 15b, 20b",0,0
0xA3554C,0xE4CB9A,0xC3403A,"Fae Dragon","200m, ^250m, *300m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b, 15b, 20b",0,0
0x423240,0x5F3643,0x433E3C,"Fear","^12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, *100b, 150b, 200b",0,0
0x683443,0x544B3F,0x27282D,"Fear","^12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, *100b, 150b, 200b",0,0
0x121024,0x10152D,0x271824,"Fear","^12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, *100b, 150b, 200b",0,0
0x76FFA4,0x28F36F,0x636527,"Fire Elemental","200m, ^240m, *300m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b",0,0
0x943327,0x66FF1D,0x6CFF81,"Fire Elemental","200m, ^240m, *300m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b",0,0
0x7FFF38,0xC1FFA7,0x76682A,"Fire Elemental","200m, ^240m, *300m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b",0,0
0xFFB153,0x6B4745,0x221F20,"Firecracker Golem","^4.22t, *5t, *10t, 15t, 30t, 50t, 70t",0,0
0x8CBCC5,0x002029,0x021220,"Forest","1b, ^1.1b, *1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 35b, 40b",0,0
0x26323C,0xC88767,0x020626,"Forest","1b, ^1.1b, *1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 35b, 40b",0,0
0x0A2733,0x354A50,0x37425A,"Forest","1b, ^1.1b, *1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 35b, 40b",0,0
0x142A45,0x291A26,0x081142,"Frog-Men","^128m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b",0,0
0x8D4853,0x42272C,0x081142,"Frog-Men","^128m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b",0,0
0x142A45,0x000D45,0x785463,"Frog-Men","^128m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b",0,0
0x142A45,0x213B61,0x081142,"Frog-Men","^128m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b",0,0
0x4C5556,0x955D3B,0x231C18,"Frozen Spire","1b, ^2b, *5b, 10b, 15b, 20b, 30b, 40b, 50b, 60b",0,0
0x5A3E35,0x353739,0x424747,"Frozen Spire","1b, ^2b, *5b, 10b, 15b, 20b, 30b, 40b, 50b, 60b",0,0
0x5A3E35,0xAB9A8F,0x4C3F39,"Frozen Spire","1b, ^2b, *5b, 10b, 15b, 20b, 30b, 40b, 50b, 60b",0,0
0x0A1744,0x242923,0x1C2422,"Garganoth","^34.67b, *70b, 1.9t",0,0
0x51557C,0xCCAD8D,0x56585A,"Gataalli","^937.5m, 1b, 1.5b, *2b, 2.5b, 3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b",0,0
0x292521,0x5A5E72,0x4A4B50,"Gataalli","^937.5m, 1b, 1.5b, *2b, 2.5b, 3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b",0,0
0xF8F7F2,0x646465,0x597988,"Gataalli","^937.5m, 1b, 1.5b, *2b, 2.5b, 3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b",0,0
0xDE8A17,0xFDFEFB,0x4E3A26,"Gate of the Underworld","300b, 500b, 1t, ^1.04t, 1.5t, 3t, *8t, 20t, 30t",0,0
0x646074,0x4B464C,0x222027,"Gigantomachy","^*500m, 750m, 1b, 1.5b, 2b, 2.5b, 5b, 8b",0,0
0x577982,0xFDE8B2,0x3E3C42,"Gigantomachy","^*500m, 750m, 1b, 1.5b, 2b, 2.5b, 5b, 8b",0,0
0x403D54,0x2A282B,0x545785,"Gigantomachy","^*500m, 750m, 1b, 1.5b, 2b, 2.5b, 5b, 8b",0,0
0x424953,0x06141D,0x0A0E10,"Gravlok","^500k, 2.2m, 6.5m, 9m",0,0
0x444D4E,0x143143,0x617D92,"Green Killers","^250m, *300m, 400m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3.5b, 5b",0,0
0x525B5C,0xD5D5D6,0x0D1B24,"Green Killers","^250m, *300m, 400m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3.5b, 5b",0,0
0x333333,0x213341,0x76A3C6,"Green Killers","^250m, *300m, 400m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3.5b, 5b",0,0
0x2B3337,0x485F6F,0x31363E,"Grimsly","^1.44m, 5.9m, 19.4m, 24.5m",0,0
0x2C3536,0x36474D,0x2A272D,"Grimsly","^1.44m, 5.9m, 19.4m, 24.5m",0,0
0x3A2543,0x22252A,0x2F0D45,"Grimsly","^1.44m, 5.9m, 19.4m, 24.5m",0,0
0x4A515B,0x2D3836,0x42606F,"Groblar","^600k, 1.44m, 3m, 4.2m",0,0
0xE9DACE,0x4E6C81,0x1E1B2C,"Grundus","*1, ^60m",0,0
0x001511,0x2C4166,0x2D3534,"Grundus","*1, ^60m",0,0
0x314A6D,0x3B5374,0x3A4247,"Grundus","*1, ^60m",0,0
0x2B2521,0x8D6B54,0x17141A,"Grune","^200k, 880k, 2.6m, 3.6m",0,0
0x1A1513,0x8E6D53,0x222026,"Grune","^200k, 880k, 2.6m, 3.6m",0,0
0x6E1864,0x4D1345,0x111013,"Guilbert","^2.2m, 2.75m, 19.9m, 45.1m",0,0
0x1C2E37,0xC4215C,0xDE2790,"Gulkinari","135m, ^150m, *180m, 225m, 300m, 550m, 900m, 1.5b",0,0
0xD3CED4,0x232F38,0x1D1D80,"Gulkinari","135m, ^150m, *180m, 225m, 300m, 550m, 900m, 1.5b",0,0
0x757878,0x232F38,0x15252D,"Gulkinari","135m, ^150m, *180m, 225m, 300m, 550m, 900m, 1.5b",0,0
0x202731,0x505B73,0x847360,"Gunnar","^1.2m, 2.88m, 6m, 8.4m",0,0
0x1E262E,0x1C1F33,0x847360,"Gunnar","^1.2m, 2.88m, 6m, 8.4m",0,0
0x1F2630,0x1D2034,0x847360,"Gunnar","^1.2m, 2.88m, 6m, 8.4m",0,0
0x252329,0x191412,0x171717,"Hammer","^4.4m, 18m, 59.4m, 74.8m",0,0
0x706F70,0x1D1C1D,0x181819,"Hammer","^4.4m, 18m, 59.4m, 74.8m",0,0
0x6F6E6F,0x1E1D1E,0x191819,"Hammer","^4.4m, 18m, 59.4m, 74.8m",0,0
0x181B21,0x1D1816,0x181819,"Hammer","^4.4m, 18m, 59.4m, 74.8m",0,0
0x947D75,0x1D1C27,0x1D1828,"Hargamesh","1.8m, 4.32m, 9m, 12.6m",0,0
0x383026,0x262225,0x302B23,"Hargamesh","1.8m, 4.32m, 9m, 12.6m",0,0
0x615EFE,0x838C99,0x2524F3,"Hellemental","^*300m, 500m, 750m 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b",0,0
0x45443F,0x271ED0,0x24202A,"Hellemental","^*300m, 500m, 750m 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b",0,0
0x132C65,0x032ACA,0x211D31,"Hellemental","^*300m, 500m, 750m 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b",0,0
0x6A595E,0x322023,0x1E1D1D,"Horgrak","^15k, 36k, 75k 105k",0,0
0xBFC5C9,0xADB6B7,0x090A15,"Horgrak","^15k, 36k, 75k 105k",0,0
0x2B3128,0xADB6B7,0x1E201B,"Horgrak","^15k, 36k, 75k 105k",0,0
0x818179,0x353739,0x1E1F1A,"Horthania","^1.25b, 1.5b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 75b",0,0
0xFF8C32,0xF57E28,0x4F4D4A,"Horthania","^1.25b, 1.5b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 75b",0,0
0x6D716D,0x797E7E,0x1D2123,"Horthania","^1.25b, 1.5b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 75b",0,0
0x4C3F34,0x0E2233,0x7E6266,"Hullbore Wyrms","^375m, *500m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b",0,0
0xDACEC4,0x69645D,0x3F362F,"Hurkus","90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m",0,0
0xCEB7A4,0x282B39,0x3E4236,"Hurkus","90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m",0,0
0x9F9395,0xB7A390,0x202D44,"Hurkus","90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m",0,0
0xCCB5A2,0x242735,0x3F4236,"Hurkus","90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m",0,0
0xDACEC4,0x6B665E,0x403730,"Hurkus","90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m",0,0
0x9D9496,0xB8A491,0x212E45,"Hurkus","90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m",0,0
0x365B5A,0x644B4A,0x092246,"Hybrid","^1.84b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b",0,0
0x5D3139,0x614756,0x001626,"Hybrid","^1.84b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b",0,0
0xF3D057,0x453145,0x5D5759,"Hybrid","^1.84b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b",0,0
0x141412,0x1E201F,0x1D2222,"Hydra","^650k, 2.86m, 8.45m, 11.7m",0,0
0x141412,0x344039,0x1D2222,"Hydra","^650k, 2.86m, 8.45m, 11.7m",0,0
0x7F865B,0x344039,0x1D2222,"Hydra","^650k, 2.86m, 8.45m, 11.7m",0,0
0x141412,0x1E201E,0x1D2222,"Hydra","^650k, 2.86m, 8.45m, 11.7m",0,0
0x22181F,0x292021,0x0327CA,"Imryx","^450m, 500m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, *2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0x3A3132,0x181C38,0x000FFB,"Imryx","^450m, 500m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, *2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0x192586,0x151730,0x0426D4,"Imryx","^450m, 500m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, *2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0x2C1C24,0x241921,0x745508,"Initiates","^*4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b",0,0
0x15181D,0x302E2B,0x1A1D22,"Ironclad","^1m, 2.4m, 5m, 7m",0,0
0x061A5F,0x0A114D,0x2F343C,"Jack","^6m, *12m, 60m, 72m, 144m, 216m, 288m, 360m, 432m, 504m, 576m",0,0
0x1F37F7,0x0A149F,0x2F343C,"Jack","^6m, *12m, 60m, 72m, 144m, 216m, 288m, 360m, 432m, 504m, 576m",0,0
0x6C5581,0x635699,0x0E0F14,"Jack","^6m, *12m, 60m, 72m, 144m, 216m, 288m, 360m, 432m, 504m, 576m",0,0
0x3EB200,0x3E5A04,0x2D3833,"Jack's Revenge","^30m, *60m, 120m, 180m, 240m, 300m, 360m, 720m, 1.5b, 3b",0,0
0x364500,0x273103,0x2D3833,"Jack's Revenge","^30m, *60m, 120m, 180m, 240m, 300m, 360m, 720m, 1.5b, 3b",0,0
0x568447,0x628C5A,0x0D0E13,"Jack's Revenge","^30m, *60m, 120m, 180m, 240m, 300m, 360m, 720m, 1.5b, 3b",0,0
0xAAACCE,0x88798F,0x465370,"Jershan'thurn","^*2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b",0,0
0xC47464,0x31332E,0x262225,"Jershan'thurn","^*2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b",0,0
0xFACEA8,0xFFB08A,0x1E314B,"Jershan'thurn","^*2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b",0,0
0xF5CE72,0x311F09,0x202017,"Jormungan","^1.875b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b",0,0
0x714F38,0x6C4731,0x98550E,"Jormungan","^1.875b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b",0,0
0x423417,0x43300C,0x916A46,"Jormungan","^1.875b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b",0,0
0x1C130C,0x251C1D,0x352C26,"Kalaxia","^1.6m,2.08m 8m, 28.8m",0,0
0x745B26,0x39271E,0x6B3C24,"Kanehuar","^400m, *500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b",0,0
0x975139,0x39271E,0x523120,"Kanehuar","^400m, *500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b",0,0
0x658681,0xA6BB92,0xA3A249,"Kanehuar","^400m, *500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b",0,0
0x323A66,0x846A44,0x403327,"Kang-Gsod","^950m, 4.18m, 12.4m, 17.1m",0,0
0x62787A,0x363E43,0x0A1C0D,"Karkata","300m, ^380m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b",0,0
0x03000B,0x212F38,0x83A1A5,"Karkata","300m, ^380m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b",0,0
0x6D8A88,0x5F7A75,0x435C5E,"Karkata","300m, ^380m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b",0,0
0x121A67,0x0A0A1B,0x101313,"Kerberos","^700k, 2.87m, 9.45m, 11.9m",0,0
0x40504D,0x1B1D1F,0x464147,"Keron","16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, ^150m, *158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b",0,0
0x5F574D,0xFDF1C8,0x615A4E,"Keron","16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, ^150m, *158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b",0,0
0x3A352D,0x3F3B37,0x1C1E27,"Keron","16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, ^150m, *158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b",0,0
0x6C766F,0xB7B7AE,0xDCBE5C,"Konungar","^*10b, 15b, 20b, 30b, 40b, 50b, 75b, 100b, 150b, 200b, 300b",0,0
0x5E6541,0x737957,0x95977A,"Konungar","^*10b, 15b, 20b, 30b, 40b, 50b, 75b, 100b, 150b, 200b, 300b",0,0
0xFCFDF8,0xA09864,0x988A57,"Konungar","^*10b, 15b, 20b, 30b, 40b, 50b, 75b, 100b, 150b, 200b, 300b",0,0
0x3F3834,0x6B575A,0x111517,"Korxun","^200m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0x4B8D7F,0x6A6F6F,0x1D1516,"Korxun","^200m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0x81885C,0x694D39,0x23261E,"Korxun","^200m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0x4E3E40,0x1F1A18,0x101436,"Korxun","^200m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0x060E48,0xB89745,0x361B08,"Kr'xunara","^250m, *300m, 400m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b",0,0
0x0927D1,0x162DB6,0x202336,"Kr'xunara","^250m, *300m, 400m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b",0,0
0x0F1276,0x802F29,0x361B08,"Kr'xunara","^250m, *300m, 400m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b",0,0
0x7894C6,0xB8B782,0x202F21,"Krasgore","^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m",0,0
